75400	0.6734	0.3690	0.0268	1.0000	1	752.0	6655267.0000	0.000090
75600	0.5713	0.4138	0.0228	1.0000	1	752.0	41.8380	0.000090
75800	0.5739	0.3795	0.0235	1.0000	1	752.0	55.9121	0.000090
76000	0.5967	0.3587	0.0230	1.0000	1	752.0	56.0142	0.000090
76200	0.5956	0.3226	0.0266	1.0000	1	752.0	10040825.0000	0.000090
76400	0.6366	0.4626	0.0246	1.0000	1	752.0	2513392.7500	0.000090
76600	0.5885	0.3583	0.0225	1.0000	1	752.0	52.8509	0.000089
76800	0.6527	0.3810	0.0244	1.0000	1	752.0	248.2314	0.000089
77000	0.6298	0.3563	0.0238	1.0000	1	752.0	89.9419	0.000089
77200	0.6424	0.3978	0.0231	1.0000	1	752.0	54.4803	0.000089
77400	0.5917	0.4451	0.0256	1.0000	1	752.0	57.9515	0.000089
77600	0.6264	0.3237	0.0266	1.0000	1	752.0	62.2932	0.000089
77800	0.5764	0.4156	0.0259	1.0000	1	752.0	44731012.0000	0.000089
78000	0.5363	0.4108	0.0232	1.0000	1	752.0	48.5477	0.000089
78200	0.5594	0.4016	0.0224	1.0000	1	752.0	49.9049	0.000089
78400	0.6044	0.3542	0.0253	1.0000	1	752.0	73.9625	0.000089
78600	0.5585	0.3668	0.0235	1.0000	1	752.0	8518.0918	0.000089
78800	0.6139	0.3826	0.0242	1.0000	1	752.0	60.4530	0.000089
79000	0.5983	0.4040	0.0229	1.0000	1	752.0	53.1217	0.000089
79200	0.5588	0.3545	0.0232	1.0000	1	752.0	57.4895	0.000089
79400	0.6082	0.3886	0.0247	1.0000	1	752.0	60.8748	0.000089
79600	0.5670	0.3989	0.0242	1.0000	1	752.0	68.8770	0.000088
79800	0.5607	0.3823	0.0226	1.0000	1	752.0	60.2878	0.000088
80000	0.5925	0.3810	0.0227	1.0000	1	752.0	85.0193	0.000088
